DateCodePK,Date_YYYYMMDD,Year,Month,Season
859,20250611,2025,202506,Spring
860,20220423,2022,202204,Spring
861,20210524,2021,202105,Spring
862,20220225,2022,202202,Winter
863,20090323,2009,200903,Spring
864,20180119,2018,201801,Winter
865,20160909,2016,201609,Summer
866,20201120,2020,202011,Autumn
867,20160901,2016,201609,Summer
868,20201028,2020,202010,Autumn
869,20151020,2015,201510,Autumn
870,20151123,2015,201511,Autumn
871,20150317,2015,201503,Winter
872,20150203,2015,201502,Winter
873,20150609,2015,201506,Spring
874,20160120,2016,201601,Winter
875,20150611,2015,201506,Spring
876,20210212,2021,202102,Winter
877,20150303,2015,201503,Winter
878,20190312,2019,201903,Winter
879,20141120,2014,201411,Autumn
880,20181207,2018,201812,Autumn
881,20111204,2011,201112,Autumn
882,20160116,2016,201601,Winter
883,20141223,2014,201412,Winter
884,20130915,2013,201309,Summer
885,20201218,2020,202012,Autumn
886,20140616,2014,201406,Spring
887,20110817,2011,201108,Summer
888,20221020,2022,202210,Autumn
889,20090101,2009,200901,Winter
890,20130616,2013,201306,Spring
891,20140520,2014,201405,Spring
892,20120125,2012,201201,Winter
893,20140527,2014,201405,Spring
894,20131211,2013,201312,Autumn
895,20071115,2007,200711,Autumn
896,20180215,2018,201802,Winter
897,20140127,2014,201401,Winter
898,20120411,2012,201204,Spring
899,20100616,2010,201006,Spring
900,20200218,2020,202002,Winter
901,20100201,2010,201002,Winter
902,20200424,2020,202004,Spring
903,20131213,2013,201312,Autumn
904,20120305,2012,201203,Winter
905,20210303,2021,202103,Winter
906,20121216,2012,201212,Autumn
907,20100423,2010,201004,Spring
908,20210319,2021,202103,Winter
909,20210318,2021,202103,Winter
910,20170718,2017,201707,Summer
911,20060101,2006,200601,Winter
912,20080101,2008,200801,Winter
913,20070218,2007,200702,Winter
914,20120823,2012,201208,Summer
915,20150923,2015,201509,Autumn
916,20090401,2009,200904,Spring
917,20071015,2007,200710,Autumn
918,20080108,2008,200801,Winter
919,20070211,2007,200702,Winter
920,20131201,2013,201312,Autumn
921,20070118,2007,200701,Winter
922,20020328,2002,200203,Spring
923,19940225,1994,199402,Winter
924,19930225,1993,199302,Winter
925,20020402,2002,200204,Spring
926,19960514,1996,199605,Spring
927,20031114,2003,200311,Autumn
928,19960616,1996,199606,Spring
929,20020329,2002,200203,Spring
930,19980420,1998,199804,Spring
931,19920712,1992,199207,Summer
932,19930616,1993,199306,Spring
933,19980507,1998,199805,Spring
934,20020322,2002,200203,Spring
935,20240805,2024,202408,Summer
936,19980514,1998,199805,Spring
937,19991217,1999,199912,Autumn
938,19991203,1999,199912,Autumn
939,19930101,1993,199301,Winter
940,20001207,2000,200012,Autumn
941,20041112,2004,200411,Autumn
942,19940616,1994,199406,Spring
943,20231208,2023,202312,Autumn
944,20230428,2023,202304,Spring
945,20031014,2003,200310,Autumn
946,20030101,2003,200301,Winter
947,20001117,2000,200011,Autumn
948,19940101,1994,199401,Winter
949,20031107,2003,200311,Autumn
950,19931225,1993,199312,Winter
951,19980423,1998,199804,Spring
952,20010406,2001,200104,Spring
953,20090522,2009,200905,Spring
954,19960314,1996,199603,Winter
955,20060620,2006,200606,Spring
956,20030523,2003,200305,Spring
957,20150605,2015,201506,Spring
958,20130618,2013,201306,Spring
959,20130524,2013,201305,Spring
960,20130111,2013,201301,Winter
961,20090619,2009,200906,Spring
962,20010511,2001,200105,Spring
963,20070601,2007,200706,Spring
964,20031003,2003,200310,Autumn
965,20060609,2006,200606,Spring
966,20210302,2021,202103,Winter
967,20090618,2009,200906,Spring
968,19970601,1997,199706,Spring
969,19920201,1992,199202,Winter
970,20140220,2014,201402,Winter
971,20031023,2003,200310,Autumn
972,20080225,2008,200802,Winter
973,20031024,2003,200310,Autumn
974,20080229,2008,200802,Winter
975,19940307,1994,199403,Winter
976,20200607,2020,202006,Spring
977,20110912,2011,201109,Summer
978,20180302,2018,201803,Winter
979,20160104,2016,201601,Winter
980,20160502,2016,201605,Spring
981,20200605,2020,202006,Spring
982,20160630,2016,201606,Summer
983,20160125,2016,201601,Winter
984,20170113,2017,201701,Winter
985,20200612,2020,202006,Spring
986,20221206,2022,202212,Autumn
987,20180202,2018,201802,Winter
988,20160519,2016,201605,Spring
989,20230530,2023,202305,Spring
990,20200102,2020,202001,Winter
991,20151015,2015,201510,Autumn
992,20240524,2024,202405,Spring
993,20180307,2018,201803,Winter
994,20160103,2016,201601,Winter
995,20210504,2021,202105,Spring
996,20131202,2013,201312,Autumn
997,20231128,2023,202311,Autumn
998,20150806,2015,201508,Summer
999,20131026,2013,201310,Autumn
1000,20160309,2016,201603,Winter
1001,20130310,2013,201303,Winter
1002,20101018,2010,201010,Autumn
1003,20181202,2018,201812,Autumn
1004,20130701,2013,201307,Summer
1005,20190706,2019,201907,Summer
1006,20220824,2022,202208,Summer
1007,20191020,2019,201910,Autumn
1008,20250119,2025,202501,Winter
1009,20170915,2017,201709,Summer
1010,20210507,2021,202105,Spring
1011,20210331,2021,202103,Spring
1012,20030613,2003,200306,Spring
1013,20080411,2008,200804,Spring
1014,20060224,2006,200602,Winter
1015,20110301,2011,201103,Winter
1016,20140304,2014,201403,Winter
1017,20030522,2003,200305,Spring
1018,20060324,2006,200603,Spring
1019,20140321,2014,201403,Spring
1020,20000526,2000,200005,Spring
1021,20121025,2012,201210,Autumn
1022,20031016,2003,200310,Autumn
1023,20150310,2015,201503,Winter
1024,20051028,2005,200510,Autumn
1025,20091022,2009,200910,Autumn
1026,20240919,2024,202409,Summer
1027,20240315,2024,202403,Winter
1028,20241210,2024,202412,Autumn
1029,20211020,2021,202110,Autumn
1030,20240522,2024,202405,Spring
1031,20191024,2019,201910,Autumn
1032,20211126,2021,202111,Autumn
1033,20210903,2021,202109,Summer
1034,19980716,1998,199807,Summer
1035,20170321,2017,201703,Spring
1036,20130610,2013,201306,Spring
1037,20101130,2010,201011,Autumn
1038,20041119,2004,200411,Autumn
1039,20111218,2011,201112,Autumn
1040,20161215,2016,201612,Autumn
1041,20071113,2007,200711,Autumn
1042,20120214,2012,201202,Winter
1043,20091104,2009,200911,Autumn
1044,19920616,1992,199206,Spring
1045,20170901,2017,201709,Summer
1046,20150701,2015,201507,Summer
1047,20181206,2018,201812,Autumn
1048,19960801,1996,199608,Summer
1049,20111220,2011,201112,Autumn
1050,20130611,2013,201306,Spring
1051,20111211,2011,201112,Autumn
1052,20120216,2012,201202,Winter
1053,20160629,2016,201606,Summer
1054,20040709,2004,200407,Summer
1055,20101101,2010,201011,Autumn
1056,20101109,2010,201011,Autumn
1057,20061109,2006,200611,Autumn
1058,20171006,2017,201710,Autumn
1059,20161014,2016,201610,Autumn
1060,20160510,2016,201605,Spring
1061,20160229,2016,201602,Winter
1062,20170512,2017,201705,Spring
1063,20180126,2018,201801,Winter
1064,20170203,2017,201702,Winter
1065,20151215,2015,201512,Autumn
1066,20151012,2015,201510,Autumn
1067,20200220,2020,202002,Winter
1068,20140409,2014,201404,Spring
1069,20160126,2016,201601,Winter
1070,20150209,2015,201502,Winter
1071,20150713,2015,201507,Summer
1072,20210622,2021,202106,Summer
1073,20201113,2020,202011,Autumn
1074,20171124,2017,201711,Autumn
1075,20190415,2019,201904,Spring
1076,20220415,2022,202204,Spring
1077,20151112,2015,201511,Autumn
1078,20220517,2022,202205,Spring
1079,20170118,2017,201701,Winter
1080,20151219,2015,201512,Autumn
1081,20170131,2017,201701,Winter
1082,20160727,2016,201607,Summer
1083,20140331,2014,201403,Spring
1084,20190318,2019,201903,Winter
1085,20130520,2013,201305,Spring
1086,20130601,2013,201306,Spring
1087,20200316,2020,202003,Winter
1088,20121031,2012,201210,Autumn
1089,20130801,2013,201308,Summer
1090,20180901,2018,201809,Summer
1091,20160525,2016,201605,Spring
1092,20150612,2015,201506,Spring
1093,20200917,2020,202009,Summer
1094,20180803,2018,201808,Summer
1095,20191018,2019,201910,Autumn
1096,20140902,2014,201409,Summer
1097,20190201,2019,201902,Winter
1098,20190125,2019,201901,Winter
1099,20190107,2019,201901,Winter
1100,20121113,2012,201211,Autumn
1101,20211024,2021,202110,Autumn
1102,20191001,2019,201910,Autumn
1103,20210305,2021,202103,Winter
1104,20121228,2012,201212,Winter
1105,20120521,2012,201205,Spring
1106,20190121,2019,201901,Winter
1107,20090607,2009,200906,Spring
1108,20140701,2014,201407,Summer
1109,20100522,2010,201005,Spring
1110,20151001,2015,201510,Autumn
1111,20080412,2008,200804,Spring
1112,20080316,2008,200803,Winter
1113,20120523,2012,201205,Spring
1114,20151010,2015,201510,Autumn
1115,20100607,2010,201006,Spring
1116,20131124,2013,201311,Autumn
1117,20191008,2019,201910,Autumn
1118,20220321,2022,202203,Spring
1119,20201215,2020,202012,Autumn
1120,20090126,2009,200901,Winter
1121,20100520,2010,201005,Spring
1122,20220404,2022,202204,Spring
1123,20200317,2020,202003,Winter
1124,20160721,2016,201607,Summer
1125,20181214,2018,201812,Autumn
1126,20190617,2019,201906,Spring
1127,20200228,2020,202002,Winter
1128,20180913,2018,201809,Summer
1129,20190528,2019,201905,Spring
1130,20220718,2022,202207,Summer
1131,20180919,2018,201809,Summer
1132,20190401,2019,201904,Spring
1133,20190810,2019,201908,Summer
1134,20200105,2020,202001,Winter
1135,20210406,2021,202104,Spring
1136,20160829,2016,201608,Summer
1137,20180118,2018,201801,Winter
1138,20140403,2014,201404,Spring
1139,20081031,2008,200810,Autumn
1140,20180103,2018,201801,Winter
1141,20171213,2017,201712,Autumn
1142,20140307,2014,201403,Winter
1143,20070629,2007,200706,Summer
1144,20170419,2017,201704,Spring
1145,20190109,2019,201901,Winter
1146,20181106,2018,201811,Autumn
1147,20140519,2014,201405,Spring
1148,20140424,2014,201404,Spring
1149,20181114,2018,201811,Autumn
1150,20160620,2016,201606,Spring
1151,20190730,2019,201907,Summer
1152,20170109,2017,201701,Winter
1153,20170403,2017,201704,Spring
1154,20190709,2019,201907,Summer
1155,20180424,2018,201804,Spring
1156,20130319,2013,201303,Winter
1157,20170424,2017,201704,Spring
1158,20150911,2015,201509,Summer
1159,20150918,2015,201509,Summer
1160,20160627,2016,201606,Summer
1161,20161010,2016,201610,Autumn
1162,20200214,2020,202002,Winter
1163,20170126,2017,201701,Winter
1164,20200324,2020,202003,Spring
1165,20170102,2017,201701,Winter
1166,20160704,2016,201607,Summer
1167,20210312,2021,202103,Winter
1168,20160922,2016,201609,Summer
1169,20210111,2021,202101,Winter
1170,20160516,2016,201605,Spring
1171,20130315,2013,201303,Winter
1172,20160919,2016,201609,Summer
1173,20190823,2019,201908,Summer
1174,20040516,2004,200405,Spring
1175,20190625,2019,201906,Summer
1176,20201204,2020,202012,Autumn
1177,20160330,2016,201603,Spring
1178,20210223,2021,202102,Winter
1179,20210729,2021,202107,Summer
1180,20100903,2010,201009,Summer
1181,20160801,2016,201608,Summer
1182,20060130,2006,200601,Winter
1183,20161227,2016,201612,Winter
1184,20161017,2016,201610,Autumn
1185,20201115,2020,202011,Autumn
1186,20091101,2009,200911,Autumn
1187,20210730,2021,202107,Summer
1188,20110524,2011,201105,Spring
1189,20210630,2021,202106,Summer
1190,20100511,2010,201005,Spring
1191,20100518,2010,201005,Spring
1192,20140417,2014,201404,Spring
1193,20091215,2009,200912,Autumn
1194,20080228,2008,200802,Winter
1195,20091004,2009,200910,Autumn
1196,20210503,2021,202105,Spring
1197,20070602,2007,200706,Spring
1198,20150316,2015,201503,Winter
1199,20250321,2025,202503,Spring
1200,20240109,2024,202401,Winter
1201,20120112,2012,201201,Winter
1202,20210712,2021,202107,Summer
1203,20151016,2015,201510,Autumn
1204,20140508,2014,201405,Spring
1205,20090712,2009,200907,Summer
1206,20090715,2009,200907,Summer
1207,20120131,2012,201201,Winter
1208,20111128,2011,201111,Autumn
1209,20101213,2010,201012,Autumn
1210,20200301,2020,202003,Winter
1211,20190903,2019,201909,Summer
1212,20230825,2023,202308,Summer
1213,20200618,2020,202006,Spring
1214,20171201,2017,201712,Autumn
1215,20191126,2019,201911,Autumn
1216,20210120,2021,202101,Winter
1217,20180220,2018,201802,Winter
1218,20180417,2018,201804,Spring
1219,20190507,2019,201905,Spring
1220,20190826,2019,201908,Summer
1221,20170103,2017,201701,Winter
1222,20180611,2018,201806,Spring
1223,20190801,2019,201908,Summer
1224,20180206,2018,201802,Winter
1225,20230915,2023,202309,Summer
1226,20190718,2019,201907,Summer
1227,20200203,2020,202002,Winter
1228,20200210,2020,202002,Winter
1229,20170119,2017,201701,Winter
1230,20220129,2022,202201,Winter
1231,20210824,2021,202108,Summer
1232,20200219,2020,202002,Winter
1233,20230704,2023,202307,Summer
1234,20231022,2023,202310,Autumn
1235,20151210,2015,201512,Autumn
1236,20161219,2016,201612,Autumn
1237,20210429,2021,202104,Spring
1238,20180127,2018,201801,Winter
1239,20230516,2023,202305,Spring
1240,20200321,2020,202003,Spring
1241,20161216,2016,201612,Autumn
1242,20230129,2023,202301,Winter
1243,20230614,2023,202306,Spring
1244,20151019,2015,201510,Autumn
1245,20131002,2013,201310,Autumn
1246,20150309,2015,201503,Winter
1247,20161025,2016,201610,Autumn
1248,20151209,2015,201512,Autumn
1249,20160209,2016,201602,Winter
1250,20240627,2024,202406,Summer
1251,20160216,2016,201602,Winter
1252,20250117,2025,202501,Winter
1253,20250228,2025,202502,Winter
1254,20231114,2023,202311,Autumn
1255,20250116,2025,202501,Winter
1256,20221213,2022,202212,Autumn
1257,20180122,2018,201801,Winter
1258,20170731,2017,201707,Summer
1259,20160715,2016,201607,Summer
1260,20160608,2016,201606,Spring
1261,20180621,2018,201806,Summer
1262,20190118,2019,201901,Winter
1263,20220401,2022,202204,Spring
1264,20190618,2019,201906,Spring
1265,20160621,2016,201606,Summer
1266,20250423,2025,202504,Spring
1267,20150202,2015,201502,Winter
1268,20160531,2016,201605,Spring
1269,20150619,2015,201506,Spring
1270,20200509,2020,202005,Spring
1271,20250326,2025,202503,Spring
1272,20131018,2013,201310,Autumn
1273,20130920,2013,201309,Summer
1274,20221021,2022,202210,Autumn
1275,20230510,2023,202305,Spring
1276,20231212,2023,202312,Autumn
1277,20100913,2010,201009,Summer
1278,20231007,2023,202310,Autumn
1279,20170615,2017,201706,Spring
1280,20150707,2015,201507,Summer
1281,20130412,2013,201304,Spring
1282,20200625,2020,202006,Summer
1283,20190531,2019,201905,Spring
1284,20181026,2018,201810,Autumn
1285,20121203,2012,201212,Autumn
1286,20170217,2017,201702,Winter
1287,20150608,2015,201506,Spring
1288,20110923,2011,201109,Autumn
1289,20160428,2016,201604,Spring
1290,20130312,2013,201303,Winter
1291,20120531,2012,201205,Spring
1292,20081016,2008,200810,Autumn
1293,20120923,2012,201209,Autumn
1294,20100130,2010,201001,Winter
1295,20241206,2024,202412,Autumn
1296,20201110,2020,202011,Autumn
1297,20120615,2012,201206,Spring
1298,20100602,2010,201006,Spring
1299,20220201,2022,202202,Winter
1300,20080613,2008,200806,Spring
1301,20130717,2013,201307,Summer
1302,20141212,2014,201412,Autumn
1303,20170127,2017,201701,Winter
1304,20130430,2013,201304,Spring
1305,20101008,2010,201010,Autumn
1306,20150123,2015,201501,Winter
1307,20220205,2022,202202,Winter
1308,20060401,2006,200604,Spring
1309,20141202,2014,201412,Autumn
1310,20240202,2024,202402,Winter
1311,20200512,2020,202005,Spring
1312,20240201,2024,202402,Winter
1313,20060426,2006,200604,Spring
1314,20200609,2020,202006,Spring
1315,20130228,2013,201302,Winter
1316,20220615,2022,202206,Spring
1317,20111008,2011,201110,Autumn
1318,20130416,2013,201304,Spring
1319,20110401,2011,201104,Spring
1320,20130326,2013,201303,Spring
1321,20220303,2022,202203,Winter
1322,20141118,2014,201411,Autumn
1323,20121017,2012,201210,Autumn
1324,20170524,2017,201705,Spring
1325,20110319,2011,201103,Winter
1326,20140526,2014,201405,Spring
1327,20110129,2011,201101,Winter
1328,20110920,2011,201109,Summer
1329,20110922,2011,201109,Summer
1330,20101025,2010,201010,Autumn
1331,20120309,2012,201203,Winter
1332,20180419,2018,201804,Spring
1333,20230913,2023,202309,Summer
1334,20230106,2023,202301,Winter
1335,20190322,2019,201903,Spring
1336,20180730,2018,201807,Summer
1337,20210520,2021,202105,Spring
1338,20191010,2019,201910,Autumn
1339,20221118,2022,202211,Autumn
1340,20180605,2018,201806,Spring
1341,20240210,2024,202402,Winter
1342,20241120,2024,202411,Autumn
1343,20181018,2018,201810,Autumn
1344,20191221,2019,201912,Winter
1345,20240209,2024,202402,Winter
1346,20200715,2020,202007,Summer
1347,20201105,2020,202011,Autumn
1348,19990119,1999,199901,Winter
1349,20160115,2016,201601,Winter
1350,20170406,2017,201704,Spring
1351,20151222,2015,201512,Winter
1352,20181023,2018,201810,Autumn
1353,20150325,2015,201503,Spring
1354,20170605,2017,201706,Spring
1355,20160615,2016,201606,Spring
1356,20180104,2018,201801,Winter
1357,20210601,2021,202106,Spring
1358,20171002,2017,201710,Autumn
1359,20170202,2017,201702,Winter
1360,20171224,2017,201712,Winter
1361,20141210,2014,201412,Autumn
1362,20180531,2018,201805,Spring
1363,20150304,2015,201503,Winter
1364,20130922,2013,201309,Summer
1365,20171101,2017,201711,Autumn
1366,20170215,2017,201702,Winter
1367,20170525,2017,201705,Spring
1368,20161021,2016,201610,Autumn
1369,20190613,2019,201906,Spring
1370,20180227,2018,201802,Winter
1371,20170415,2017,201704,Spring
1372,20170122,2017,201701,Winter
1373,20160102,2016,201601,Winter
1374,20050926,2005,200509,Autumn
1375,20151014,2015,201510,Autumn
1376,20210701,2021,202107,Summer
1377,20161109,2016,201611,Autumn
1378,20160208,2016,201602,Winter
1379,20170129,2017,201701,Winter
1380,20150603,2015,201506,Spring
1381,20200115,2020,202001,Winter
1382,20250507,2025,202505,Spring
1383,20220826,2022,202208,Summer
1384,20240411,2024,202404,Spring
1385,20171025,2017,201710,Autumn
1386,20121106,2012,201211,Autumn
1387,20181012,2018,201810,Autumn
1388,20180110,2018,201801,Winter
1389,20160926,2016,201609,Autumn
1390,20150618,2015,201506,Spring
1391,20120124,2012,201201,Winter
1392,20140528,2014,201405,Spring
1393,20161006,2016,201610,Autumn
1394,20160606,2016,201606,Spring
1395,20131022,2013,201310,Autumn
1396,20131021,2013,201310,Autumn
1397,20160520,2016,201605,Spring
1398,20131008,2013,201310,Autumn
1399,20101011,2010,201010,Autumn
1400,20131209,2013,201312,Autumn
1401,20140610,2014,201406,Spring
1402,20250204,2025,202502,Winter
1403,20091217,2009,200912,Autumn
1404,20120630,2012,201206,Summer
1405,20231124,2023,202311,Autumn
1406,20110726,2011,201107,Summer
1407,20200617,2020,202006,Spring
1408,20111231,2011,201112,Winter
1409,20150518,2015,201505,Spring
1410,20101014,2010,201010,Autumn
1411,20111212,2011,201112,Autumn
1412,20120106,2012,201201,Winter
1413,20130713,2013,201307,Summer
1414,20130911,2013,201309,Summer
1415,20210721,2021,202107,Summer
1416,20111205,2011,201112,Autumn
1417,20141204,2014,201412,Autumn
1418,20200312,2020,202003,Winter
1419,20111121,2011,201111,Autumn
1420,20111129,2011,201111,Autumn
1421,20110402,2011,201104,Spring
1422,20210602,2021,202106,Spring
1423,20100516,2010,201005,Spring
1424,20090730,2009,200907,Summer
1425,20131016,2013,201310,Autumn
1426,20220819,2022,202208,Summer
1427,20140301,2014,201403,Winter
1428,20150323,2015,201503,Spring
1429,20140723,2014,201407,Summer
1430,20130812,2013,201308,Summer
1431,20131028,2013,201310,Autumn
1432,20150331,2015,201503,Spring
1433,20180504,2018,201805,Spring
1434,20161118,2016,201611,Autumn
1435,20160506,2016,201605,Spring
1436,20171027,2017,201710,Autumn
1437,20150424,2015,201504,Spring
1438,20170120,2017,201701,Winter
1439,20150220,2015,201502,Winter
1440,20090612,2009,200906,Spring
1441,20060908,2006,200609,Summer
1442,20190513,2019,201905,Spring
1443,20061124,2006,200611,Autumn
1444,20061013,2006,200610,Autumn
1445,20110826,2011,201108,Summer
1446,20110830,2011,201108,Summer
1447,20090123,2009,200901,Winter
1448,20210827,2021,202108,Summer
1449,20070615,2007,200706,Spring
1450,20081219,2008,200812,Autumn
1451,20120508,2012,201205,Spring
1452,20230323,2023,202303,Spring
1453,20120420,2012,201204,Spring
1454,20081128,2008,200811,Autumn
1455,20140120,2014,201401,Winter
1456,20151204,2015,201512,Autumn
1457,20230217,2023,202302,Winter
1458,20210304,2021,202103,Winter
1459,20140624,2014,201406,Summer
1460,20190925,2019,201909,Autumn
1461,20240425,2024,202404,Spring
1462,20140506,2014,201405,Spring
1463,20131001,2013,201310,Autumn
1464,20190426,2019,201904,Spring
1465,20180706,2018,201807,Summer
1466,20150430,2015,201504,Spring
1467,20220422,2022,202204,Spring
1468,20111226,2011,201112,Winter
1469,20150207,2015,201502,Winter
1470,20250201,2025,202502,Winter
1471,20250528,2025,202505,Spring
1472,19930612,1993,199306,Spring
1473,20111018,2011,201110,Autumn
1474,20000504,2000,200005,Spring
1475,20120612,2012,201206,Spring
1476,20210525,2021,202105,Spring
1477,20111103,2011,201111,Autumn
1478,20110720,2011,201107,Summer
1479,20160923,2016,201609,Autumn
1480,20140617,2014,201406,Spring
1481,20110812,2011,201108,Summer
1482,20110429,2011,201104,Spring
1483,20110613,2011,201106,Spring
1484,20140530,2014,201405,Spring
1485,20181027,2018,201810,Autumn
1486,20110317,2011,201103,Winter
1487,20080111,2008,200801,Winter
1488,20250618,2025,202506,Spring
1489,19981006,1998,199810,Autumn
1490,20241126,2024,202411,Autumn
1491,19700616,1970,197006,Spring
1492,20250525,2025,202505,Spring
1493,20250130,2025,202501,Winter
1494,20080331,2008,200803,Spring
1495,20241231,2024,202412,Winter
1496,20130415,2013,201304,Spring
1497,20160826,2016,201608,Summer
1498,20201209,2020,202012,Autumn
1499,20200619,2020,202006,Spring
1500,20160921,2016,201609,Summer
1501,20190405,2019,201904,Spring
1502,20171103,2017,201711,Autumn
1503,20161108,2016,201611,Autumn
1504,20170228,2017,201702,Winter
1505,20160322,2016,201603,Spring
1506,20190327,2019,201903,Spring
1507,20170411,2017,201704,Spring
1508,20180628,2018,201806,Summer
1509,20160624,2016,201606,Summer
1510,20220926,2022,202209,Autumn
1511,20180521,2018,201805,Spring
1512,20160607,2016,201606,Spring
1513,20190420,2019,201904,Spring
1514,20250407,2025,202504,Spring
1515,20210709,2021,202107,Summer
1516,20200514,2020,202005,Spring
1517,20210609,2021,202106,Spring
1518,20230413,2023,202304,Spring
1519,20111013,2011,201110,Autumn
1520,20241101,2024,202411,Autumn
1521,20110514,2011,201105,Spring
1522,20230309,2023,202303,Winter
1523,20191219,2019,201912,Autumn
1524,20110714,2011,201107,Summer
1525,20030916,2003,200309,Summer
1526,20091119,2009,200911,Autumn
1527,20171208,2017,201712,Autumn
1528,20141128,2014,201411,Autumn
1529,20070330,2007,200703,Spring
1530,20100928,2010,201009,Autumn
1531,20150210,2015,201502,Winter
1532,20070119,2007,200701,Winter
1533,20150403,2015,201504,Spring
1534,20220107,2022,202201,Winter
1535,20081130,2008,200811,Autumn
1536,20091113,2009,200911,Autumn
1537,20081121,2008,200811,Autumn
1538,20070223,2007,200702,Winter
1539,20100604,2010,201006,Spring
1540,20150212,2015,201502,Winter
1541,20090520,2009,200905,Spring
1542,20100830,2010,201008,Summer
1543,20090516,2009,200905,Spring
1544,20190912,2019,201909,Summer
1545,20220218,2022,202202,Winter
1546,20190215,2019,201902,Winter
1547,20211111,2021,202111,Autumn
1548,20250320,2025,202503,Spring
1549,20230126,2023,202301,Winter
1550,20170522,2017,201705,Spring
1551,20221209,2022,202212,Autumn
1552,20190913,2019,201909,Summer
1553,20241004,2024,202410,Autumn
1554,20190725,2019,201907,Summer
1555,20211005,2021,202110,Autumn
1556,20190330,2019,201903,Spring
1557,20231230,2023,202312,Winter
1558,20230525,2023,202305,Spring
1559,20170506,2017,201705,Spring
1560,20180502,2018,201805,Spring
1561,20170721,2017,201707,Summer
1562,20170314,2017,201703,Winter
1563,20170919,2017,201709,Summer
1564,20180620,2018,201806,Spring
1565,20160321,2016,201603,Spring
1566,20200416,2020,202004,Spring
1567,20170811,2017,201708,Summer
1568,20200305,2020,202003,Winter
1569,20201210,2020,202012,Autumn
1570,20160623,2016,201606,Summer
1571,20170606,2017,201706,Spring
1572,20171106,2017,201711,Autumn
1573,20170711,2017,201707,Summer
1574,20210407,2021,202104,Spring
1575,20200427,2020,202004,Spring
1576,20120323,2012,201203,Spring
1577,20200322,2020,202003,Spring
1578,20250620,2025,202506,Spring
1579,20180105,2018,201801,Winter
1580,20160602,2016,201606,Spring
1581,20170620,2017,201706,Spring
1582,20150823,2015,201508,Summer
1583,20150512,2015,201505,Spring
1584,20141001,2014,201410,Autumn
1585,20231020,2023,202310,Autumn
1586,20250306,2025,202503,Winter
1587,20090701,2009,200907,Summer
1588,20160118,2016,201601,Winter
1589,20181228,2018,201812,Winter
1590,20140524,2014,201405,Spring
1591,20120713,2012,201207,Summer
1592,20170720,2017,201707,Summer
1593,20121130,2012,201211,Autumn
1594,20091016,2009,200910,Autumn
1595,20141230,2014,201412,Winter
1596,20140513,2014,201405,Spring
1597,20151220,2015,201512,Autumn
1598,20151120,2015,201511,Autumn
1599,20111015,2011,201110,Autumn
1600,20151217,2015,201512,Autumn
1601,20110528,2011,201105,Spring
1602,20140806,2014,201408,Summer
1603,20140404,2014,201404,Spring
1604,20101116,2010,201011,Autumn
1605,20101022,2010,201010,Autumn
1606,20120610,2012,201206,Spring
1607,20151119,2015,201511,Autumn
1608,20210506,2021,202105,Spring
1609,20120712,2012,201207,Summer
1610,20161028,2016,201610,Autumn
1611,20210515,2021,202105,Spring
1612,20110224,2011,201102,Winter
1613,20130128,2013,201301,Winter
1614,20100129,2010,201001,Winter
1615,20200728,2020,202007,Summer
1616,20170505,2017,201705,Spring
1617,20220530,2022,202205,Spring
1618,20110219,2011,201102,Winter
1619,20100612,2010,201006,Spring
1620,20200403,2020,202004,Spring
1621,20100221,2010,201002,Winter
1622,20200623,2020,202006,Summer
1623,20070725,2007,200707,Summer
1624,20110521,2011,201105,Spring
1625,20180316,2018,201803,Winter
1626,20170912,2017,201709,Summer
1627,20180702,2018,201807,Summer
1628,20170807,2017,201708,Summer
1629,20241108,2024,202411,Autumn
1630,20170108,2017,201701,Winter
1631,20151213,2015,201512,Autumn
1632,20161226,2016,201612,Winter
1633,20210321,2021,202103,Spring
1634,20170611,2017,201706,Spring
1635,20241219,2024,202412,Autumn
1636,20240130,2024,202401,Winter
1637,20170515,2017,201705,Spring
1638,20161107,2016,201611,Autumn
1639,20161027,2016,201610,Autumn
1640,20240314,2024,202403,Winter
1641,20150712,2015,201507,Summer
1642,20160202,2016,201602,Winter
1643,20250216,2025,202502,Winter
1644,20240516,2024,202405,Spring
1645,20120706,2012,201207,Summer
1646,20150506,2015,201505,Spring
1647,20150606,2015,201506,Spring
1648,20240823,2024,202408,Summer
1649,20211221,2021,202112,Winter
1650,20240531,2024,202405,Spring
1651,20220525,2022,202205,Spring
1652,20210902,2021,202109,Summer
1653,20231222,2023,202312,Winter
1654,20240927,2024,202409,Autumn
1655,20220822,2022,202208,Summer
1656,20221006,2022,202210,Autumn
1657,20220921,2022,202209,Summer
1658,20230502,2023,202305,Spring
1659,20210125,2021,202101,Winter
1660,20201103,2020,202011,Autumn
1661,20220427,2022,202204,Spring
1662,20210315,2021,202103,Winter
1663,20221224,2022,202212,Winter
1664,20220802,2022,202208,Summer
1665,20180727,2018,201807,Summer
1666,20210324,2021,202103,Spring
1667,20241106,2024,202411,Autumn
1668,20241010,2024,202410,Autumn
1669,20230222,2023,202302,Winter
1670,20150427,2015,201504,Spring
1671,20231109,2023,202311,Autumn
1672,20200108,2020,202001,Winter
1673,20220805,2022,202208,Summer
1674,20230405,2023,202304,Spring
1675,20030901,2003,200309,Summer
